,pk,user_id,text,type,created_at,created_at_utc,content_type,status,bit_flags,did_report_as_spam,share_enabled,user,is_covered,has_translation,has_liked_comment,comment_like_count,child_comment_count,preview_child_comments,other_preview_users,num_tail_child_comments,has_more_tail_child_comments,has_more_head_child_comments,inline_composer_display_condition,private_reply_status
63,17854067825249205,311564468,How about NO,0,1600673064,1600673064,comment,Active,0,False,False,"{'pk': 311564468, 'username': 'saramrees', 'full_name': 'Sara', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/223511322_183830357094912_4236431275764588589_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=FyBhoH5__noAX9z1xa3&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-Q6VWHngoVtupO3GBRTb8eYcBAsRpx6PT9MsWxgZeVJQ&oe=62BB9CFB&_nc_sid=705020', 'profile_pic_id': '2623548169439214317_311564468', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655913773, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
64,17903470909536467,1438967886,Is this the machine you used to stretch the truth on climate change too?!,0,1600671020,1600671020,comment,Active,0,False,False,"{'pk': 1438967886, 'username': 'dan.walsh.slacklife', 'full_name': 'Dan Walsh', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/79892107_573975576785114_6620446981590351872_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=iizjcs_EJ4UAX9jBd5E&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT82c7bDgccJRg6r1hsOkZP84dS3nykk96grSqcSeo5YGg&oe=62BBDC0B&_nc_sid=705020', 'profile_pic_id': '2211152400886374621_1438967886', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
65,18114749023146269,42033623857,Stop the animal cruelty. How worse can your company get. #iditarod #stopruiningtheplanet,0,1600668837,1600668837,comment,Active,0,False,False,"{'pk': 42033623857, 'username': 'canyoumakeitvegan', 'full_name': 'PC', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/119417274_3507242739319310_7402823908001369636_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=4un_ZDNR6XMAX-W9YHN&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_4u3BZJUVkhDwdK55IWHash1CE_rbc2iLu4XuA6e7Fiw&oe=62BA49F9&_nc_sid=705020', 'profile_pic_id': '2399064681274642235_42033623857', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
66,18044556883265005,3246230002,Great! More plastic. Stop ruining the planet for your greed.,0,1600668460,1600668460,comment,Active,0,False,False,"{'pk': 3246230002, 'username': 'jinxxedpurple', 'full_name': 'Pri', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/273702610_655627435716888_8489914623469357050_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=HzUTY69rxx0AX-IBf_j&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-UI7DhlnDfCud8UJ-NLwVXGeno1hgS_e8VJu4mZ4l7dg&oe=62BAB141&_nc_sid=705020', 'profile_pic_id': '2771592744352069107_3246230002', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
67,17893611772620666,404792622,CAN YOU STOP PROMOTING PLASTIC!!!!!!! I KNOW YOUVE KNOWN FOR 40 YEARS THE REALITIES OF CLIMATE CHANGE.... HOWS ABOUT YOU DONT KEEP KICKING THE ENVIRONMENT WHEN ITS DOWN???????????????????????????????????????????????,0,1600668315,1600668315,comment,Active,0,False,False,"{'pk': 404792622, 'username': 'tessflorence', 'full_name': 'Tess Florence', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/133038728_841503233305912_7693222315087171412_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=X71-znlrvkYAX_d6F0y&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT921w2K5HijZ4cnj80qEwpdNGtYn93ESuYgzdwjYWPQXw&oe=62BC15D9&_nc_sid=705020', 'profile_pic_id': '2473283648028355191_404792622', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655932533, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
68,18010564831288221,12574960,Exxon is complicit in countless illnesses and deaths due to pollution and screwing up the environment contributing to climate change.,0,1600668289,1600668289,comment,Active,0,False,False,"{'pk': 12574960, 'username': 'islandbirdnerd', 'full_name': 'Lori Bird', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/109252137_202132207882825_5807882645532869417_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Z0JIYa59lzkAX-YKDTz&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-zhdxZrcuMyTEVuizNQuoykDO4roOYtwM2VdBU5uODxQ&oe=62BB822F&_nc_sid=705020', 'profile_pic_id': '2355807987711197892_12574960', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655957518, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
69,17899328419572102,10868418,You help push climate change to the limit with your fossil fuels WE DONT NEEDP,0,1600667230,1600667230,comment,Active,0,False,False,"{'pk': 10868418, 'username': 'tipsyfairy', 'full_name': 'Asʜʟᴇʏ ʀᴏsᴇ', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/11931164_942641495777656_1907173788_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=TBGyRsnVsJkAX9RFXpw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8HO0NjEW3IzJvTYt8PxkepshrHd1inoKz3wnvyGwQ-mA&oe=62BB1D43&_nc_sid=705020', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': False, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
70,17859141449126054,17878919,"What dont you push to the limit? Your crimes against humanity are not unrecognized, shame on you",0,1600666135,1600666135,comment,Active,0,False,False,"{'pk': 17878919, 'username': 'mirandasmaze', 'full_name': '', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/65104426_468951770318652_5922323601226203136_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=rWpgg25-UWMAX_p9Xub&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_UmRnFQ7mh8fbVAFR3xmft4eg1Zsbkv2LBLbXbd6VxwA&oe=62BB39F2&_nc_sid=705020', 'profile_pic_id': '2083160542932634675_17878919', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
71,17867970461019510,5340495649,😡😡😡😡,0,1600665652,1600665652,comment,Active,0,False,False,"{'pk': 5340495649, 'username': 'jserrato48', 'full_name': 'jserrato', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/42004239_2159233804402193_6680131702561439744_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=qud6WQc_eW8AX9cMwkx&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9tXPbO632coXWwN_wRR_rnIx8O9uI2Ivbeg1InQXtY_Q&oe=62BBDFC4&_nc_sid=705020', 'profile_pic_id': '1879335662038228398_5340495649', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
72,17879525251828854,4225276328,Stop funding animal abuse,0,1600665633,1600665633,comment,Active,0,False,False,"{'pk': 4225276328, 'username': 'vxrgn_core', 'full_name': '✧･.*ﾟ𝐿 𝑢 𝑐 𝑖 𝑒 ･ﾟ*:･✧ 🕷🕸', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/169966452_295418478689896_100271575908600302_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=n0HtSslaeRUAX-ciF1G&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8lPwywPAgEUIOs1aqFPQ1j69478WAMfZoktV3BTWR7mw&oe=62BB3B6E&_nc_sid=705020', 'profile_pic_id': '2546865179351148479_4225276328', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655943892, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
73,17861953646081541,2040888,How does it hold up when applied over the head of your board members?,0,1600665357,1600665357,comment,Active,0,False,False,"{'pk': 2040888, 'username': 'bill_mcright', 'full_name': 'Bill McRight', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/244683512_2184674761685620_545484924962362328_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=anytQJY4whcAX--b0AX&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_kutcHWot0RT9qR0CAyq2EITefHR3jwqYUOJ0FLRuRNw&oe=62BA543B&_nc_sid=705020', 'profile_pic_id': '2680904803605118362_2040888', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655916475, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
74,17881631161794306,247191181,I’m sorry but are you making these as shields for people in California who cannot breathe bc of the wildfires you have caused due to global warming?,0,1600665235,1600665235,comment,Active,0,False,False,"{'pk': 247191181, 'username': 'karlamgt', 'full_name': 'Karla Taylor', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/11378262_1663631483850710_1439925199_a.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=qO6E45Y7xsEAX8b3kYX&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-1QLD5CNZqoxuJ6FFHlBNLEGCdz2Gz4nmC77BPU7TLcA&oe=62BC2B08&_nc_sid=705020', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
75,17881145569809314,6665413899,destroying the planet for money: this you?,0,1600664154,1600664154,comment,Active,0,False,False,"{'pk': 6665413899, 'username': 'ash_rethinger', 'full_name': 'Ashtynn Rethinger', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/271157678_330853165554563_4760299533101121328_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=10wW-IJ2kuoAX8ivQlc&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_pEz452CihB4_BYhzdkTeZXMDWOkcKxKC_4fZXRWnCOg&oe=62BB32F2&_nc_sid=705020', 'profile_pic_id': '2743622901671002300_6665413899', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
76,18153905392064384,231744095,How can you all sleep at night with all of the literal poison you put into the world? You’re disgusting.,0,1600664104,1600664104,comment,Active,0,False,False,"{'pk': 231744095, 'username': 'rararangela', 'full_name': 'Randi ♈︎ Angela', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/164769213_293527465468049_8010440165226503321_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=gorc6xJrqs8AX8bEdsT&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9p253erYYQ5aOUkWyPnThVC9bbhDHC6UXfg-4oN43ZxQ&oe=62BAD74F&_nc_sid=705020', 'profile_pic_id': '2536644923125500496_231744095', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': False, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",True,,False,0,0,[],[],,,,never,0
77,17852249912306361,298220268,Absolutely disgusting company,0,1600663959,1600663959,comment,Active,0,False,False,"{'pk': 298220268, 'username': 'plantdadben_', 'full_name': 'Ben Kalman', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/273715754_482948556567475_3833298120492988840_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=5HInQqdEFTIAX8m0WUv&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_TjOI9ynf6LIfnr1e1BlnrlLRa7-WdLqs77CV2_n-98A&oe=62BAA447&_nc_sid=705020', 'profile_pic_id': '2769356783161207279_298220268', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
78,17850375122321304,26798512,You guys are directly responsible for a massive amount of climate change and have known the damage you have been doing for the last 40 years. Boycott!!,0,1600663841,1600663841,comment,Active,0,False,False,"{'pk': 26798512, 'username': 'wink93', 'full_name': 'Tyler Winkler', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/126946686_371767233890399_6459874850717862285_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=0eW-J2z1nhAAX_v9zHz&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_zkig3emJreUXfVCLe8jBX1v-dL6Ai8E4TVUEfHXfyuA&oe=62BBD41D&_nc_sid=705020', 'profile_pic_id': '2449726657775557711_26798512', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
79,17859954341156859,220773778,"Not what else you’re pushing to the limit? Yup, that’s right you guessed it...the whole planet.",0,1600663079,1600663079,comment,Active,0,False,False,"{'pk': 220773778, 'username': 'sirenitania', 'full_name': 'Leave The 🔫 Take The Canolli', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/110234366_888040011704541_8205482962183372713_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=3ZWxWdgFHQUAX-O8esn&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9CgfBFlbmKlkJaMOwaLp7kNLAhbsWRrLlDpDrwt11-yw&oe=62BACE7A&_nc_sid=705020', 'profile_pic_id': '2355095610594766089_220773778', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
80,17942756176378811,4003552036,🖕🖕🖕🖕🖕,0,1600662877,1600662877,comment,Active,0,False,False,"{'pk': 4003552036, 'username': 'gingersnapsbitch', 'full_name': 'everyone can eat a dick', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/279897867_2156150044560231_596027074642143311_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ovXgNT9yDTcAX-YkriF&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-g7iBu2_gibkHPN5llLhM7dCI1extxViSBPBMtmRmF0g&oe=62BBE863&_nc_sid=705020', 'profile_pic_id': '2830557097823386338_4003552036', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
81,17899269136572930,7426754,🖕🏼,0,1600661212,1600661212,comment,Active,0,False,False,"{'pk': 7426754, 'username': 'suzy.kitchukova', 'full_name': 'Suzy 🖤', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/269764356_472144004257751_5867057475268562921_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=PxL0KTcU2eMAX_wQog7&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT88WnlgNPEE8sDoeaNyAXf1QR8y6iR0LEcCvQqa_s0P0A&oe=62BBC32B&_nc_sid=705020', 'profile_pic_id': '2733763041886657820_7426754', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
82,17863225811074223,546594225,🖕🏽,0,1600659457,1600659457,comment,Active,0,False,False,"{'pk': 546594225, 'username': 'sweetchela69', 'full_name': 'Celina Lopez🌹👸', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/277115535_400036261455360_2899827044456871288_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=aGsIFlYZSEwAX-aWxVK&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-lF3krcKkiL25wo_P_epI6V-7kKpGeQnJXYY9bN_HDPw&oe=62BB5793&_nc_sid=705020', 'profile_pic_id': '2804379371583637938_546594225', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
83,17879659276792685,341745631,LOL at your bio 🤮,0,1600658203,1600658203,comment,Active,0,False,False,"{'pk': 341745631, 'username': 'mila_babayaga', 'full_name': 'Mila', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/283319914_600601867678808_8114974333512800721_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=46mpke-U3JgAX-F2rAd&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-RV3YxxDSaa-M5X4EC43QfuplbL8SP5FSC8b5eGLDhSw&oe=62BB77C2&_nc_sid=705020', 'profile_pic_id': '2845798868342127589_341745631', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655979767, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
84,17884508359743161,856596388,Take responsibility for your pollution and emissions. 🤢🤢🤢🤢 YOU exxon and chevron are 10% of the ENTIRE worlds pollution!!!! 💀,0,1600641394,1600641394,comment,Active,0,False,False,"{'pk': 856596388, 'username': 'uhoh.alexis', 'full_name': '', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/82445466_190869472271170_4574282385197105152_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=CABd-4-pLGsAX_wPHWI&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8XnLwLGRm8Q-i_t0PE-fhl_8ZBwUPYlSZCFWUIbM_D-A&oe=62BC004A&_nc_sid=705020', 'profile_pic_id': '2242273653357369354_856596388', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
85,17903312464526810,7283800612,"ExxonMobil, please cut ties with the deadly Iditarod, where dogs are tortured up to their deaths.Thanks,",0,1600610374,1600610374,comment,Active,0,False,False,"{'pk': 7283800612, 'username': 'mynefeli', 'full_name': 'Cristina Economides', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/169555445_159520556055456_4083342395934115461_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=U9fwVXdXTJ0AX8ibJFm&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8dl4sWKF1WdUF5C2Ei2gX5TedygigM5B6_0NU0B5MnmQ&oe=62BBA8DC&_nc_sid=705020', 'profile_pic_id': '2550330281742713516_7283800612', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
86,18148779817076586,15416752240,Stop fueling the Iditarod's animal abuse⛔⛔⛔⛔⛔⛔,0,1600596389,1600596389,comment,Active,0,False,False,"{'pk': 15416752240, 'username': 'l.o.u.i.z.a_f', 'full_name': '⍣ꪱꪲꪳ࿙•°•٭₰𝓸𝓊𝓲𝒛𝓪ꔮ٭•°•࿚ꪱꪲꪳ⍣', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/259247502_399389595199529_712156749839651498_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=AD7RSW_Ef0EAX8mJojV&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-7IkrSSByQP75Od7YDJe3236pgxGydmYrfQvINQk3HYg&oe=62BA5554&_nc_sid=705020', 'profile_pic_id': '2710641742745214923_15416752240', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
87,17924759965442048,1831787279,"Great.. more plastic, oil and skyrocket bonuses for idiocracy.. if only you would invest where it matters",0,1600587766,1600587766,comment,Active,0,False,False,"{'pk': 1831787279, 'username': 'sorteguld', 'full_name': 'Marc Francesco Giuricin Engel', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/67592586_1413762302121023_3632921817015910400_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=9lIBPSmR40QAX8R0-dl&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8l1F3aN-yDEiez_3DzKUrO1rF3DcVzCc9ucYjsCu0b9w&oe=62BA7EC8&_nc_sid=705020', 'profile_pic_id': '2115675544040766186_1831787279', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
88,17912240443486952,3041125443,"Please don't sponsor the cruel dog sledding... Dogs should be loved, not abused... Be aware and stop contributing to this nonsense",0,1600384622,1600384622,comment,Active,0,False,False,"{'pk': 3041125443, 'username': 'estefania.stef', 'full_name': 'Estefânia Silva', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/289820723_507859157805079_2292634631187739690_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=g4U8yuHJWasAX-2P5nO&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_AOSevOoMugV7rZ-x4fSLX-xy_StFwkvbp4b0WLROCpw&oe=62BC1315&_nc_sid=705020', 'profile_pic_id': '2866302304517333469_3041125443', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
89,17871859072944395,6229596457,A S E S I N O S,0,1600350917,1600350917,comment,Active,0,False,False,"{'pk': 6229596457, 'username': '_4ngeles_', 'full_name': 'ANGELES OROZCO', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/286085716_335639335389848_1251892630854903768_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=j-s9M13dRp8AX-rFHu9&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9REm4roXJWJ4hnojs359kEWpZk3OXw-p4wEZikeB86iw&oe=62BA8C53&_nc_sid=705020', 'profile_pic_id': '2852534837928825765_6229596457', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655953929, 'latest_besties_reel_media': 0}",False,True,False,0,0,[],[],,,,never,0
